Symbol,Name,Country,IPO,Sector,Industry
ECCX,Eagle Point Credit Company Inc. 6.6875% Notes due 2028,United States,2018.0,Finance,Trusts Except Educational Religious and Charitable
ECCY,Eagle Point Credit Company Inc. 6.75% Notes due 2027,United States,2017.0,Finance,Trusts Except Educational Religious and Charitable
ECL,Ecolab Inc. Common Stock,United States,,Consumer Non-Durables,Package Goods/Cosmetics
ECOM          ,ChannelAdvisor Corporation Common Stock,United States,2013.0,Technology,Computer Software: Prepackaged Software
ECVT,Ecovyst Inc. Common Stock,United States,2017.0,Basic Industries,Major Chemicals
ED,Consolidated Edison Inc. Common Stock,United States,,Public Utilities,Power Generation
EDD,Morgan Stanley Emerging Markets Domestic Debt Fund Inc. Morgan Stanley Emerging Markets Domestic Debt Fund Inc. Common Stock,United States,2007.0,Finance,Finance Companies
EDF,Stone Harbor Emerging Markets Income Fund Common Shares of Beneficial Interest,United States,2010.0,Finance,Investment Managers
EDI,Stone Harbor Emerging Markets Total Income Fund Common Shares of Beneficial Interests,United States,2012.0,Finance,Finance Companies
EDN,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor) Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor) American Depositary Shares,Argentina,2007.0,Public Utilities,Electric Utilities: Central
EDR,Endeavor Group Holdings Inc. Class A Common Stock,,2021.0,Consumer Services,Movies/Entertainment
EDU,New Oriental Education & Technology Group Inc. Sponsored ADR representing 1 Ordinary Share (Cayman Islands),China,2006.0,Miscellaneous,Other Consumer Services
EEA,The European Equity Fund Inc. Common Stock,United States,,Finance,Trusts Except Educational Religious and Charitable
EEX,Emerald Holding Inc. Common Stock,United States,2017.0,Technology,Advertising
EFC,Ellington Financial Inc. Common Stock ,United States,2010.0,Finance,Real Estate
EFC^A,Ellington Financial Inc. 6.750% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,United States,,,
EFL,Eaton Vance Floating-Rate 2022 Target Term Trust Common Shares of Beneficial Interest,United States,2017.0,Finance,Trusts Except Educational Religious and Charitable
EFR,Eaton Vance Senior Floating-Rate Fund Common Shares of Beneficial Interest,United States,2003.0,Finance,Trusts Except Educational Religious and Charitable
EFT,Eaton Vance Floating Rate Income Trust Common Shares of Beneficial Interest,United States,2004.0,Finance,Finance Companies
EFX,Equifax Inc. Common Stock,United States,,Technology,Advertising
EGF,Blackrock Enhanced Government Fund Inc. Common Stock,United States,2005.0,Finance,Trusts Except Educational Religious and Charitable
EGGF,EG Acquisition Corp. Class A Common Stock,,2021.0,,
EGHT,8x8 Inc Common Stock,United States,,Technology,EDP Services
EGO,Eldorado Gold Corporation Ordinary Shares,Canada,,,
EGP,EastGroup Properties Inc. Common Stock,United States,,Consumer Services,Real Estate Investment Trusts
EGY,VAALCO Energy Inc.  Common Stock,United States,,Energy,Oil & Gas Production
EHC,Encompass Health Corporation Common Stock,United States,,Health Care,Medical Specialities
EHI,Western Asset Global High Income Fund Inc Common Stock,United States,2003.0,Finance,Investment Managers
EIC,Eagle Point Income Company Inc. Common Stock,,2019.0,Finance,Finance/Investors Services
EICA,Eagle Point Income Company Inc. 5.00% Series A Term Preferred Stock due 2026,,2021.0,Finance,Finance/Investors Services
EIG,Employers Holdings Inc Common Stock,United States,2007.0,Finance,Property-Casualty Insurers
EIX,Edison International Common Stock,United States,,Public Utilities,Electric Utilities: Central
EL,Estee Lauder Companies Inc. (The) Common Stock,United States,1995.0,Consumer Non-Durables,Package Goods/Cosmetics
ELAN,Elanco Animal Health Incorporated Common Stock,United States,2018.0,Health Care,Biotechnology: Pharmaceutical Preparations
ELAT,Elanco Animal Health Incorporated 5.00% Tangible Equity Units,United States,2020.0,Health Care,Biotechnology: Pharmaceutical Preparations
ELC,Entergy Louisiana Inc. Collateral Trust Mortgage Bonds 4.875 % Series due September 1 2066,United States,2016.0,,
ELF,e.l.f. Beauty Inc. Common Stock,United States,2016.0,Consumer Non-Durables,Package Goods/Cosmetics
ELP,Companhia Paranaense de Energia (COPEL) American Depositary Shares (each representing one Unit consisting one Common Share and four non-voting Class B Preferred Shares),Brazil,2021.0,Public Utilities,Electric Utilities: Central
ELS,Equity Lifestyle Properties Inc. Common Stock,United States,,Consumer Services,Real Estate Investment Trusts
ELVT,Elevate Credit Inc. Common Stock,United States,2017.0,Finance,Finance Companies
ELY,Callaway Golf Company Common Stock,United States,1992.0,Consumer Non-Durables,Recreational Products/Toys
EMD,Western Asset Emerging Markets Debt Fund Inc Common Stock,United States,,Finance,Finance/Investors Services
EME,EMCOR Group Inc. Common Stock,United States,,Capital Goods,Engineering & Construction
EMF,Templeton Emerging Markets Fund Common Stock,United States,1987.0,Finance,Finance/Investors Services
EMN,Eastman Chemical Company Common Stock,United States,,Basic Industries,Major Chemicals
EMO,ClearBridge Energy Midstream Opportunity Fund Inc. Common Stock,United States,2011.0,Finance,Investment Managers
EMP,Entergy Mississippi LLC First Mortgage Bonds 4.90% Series Due October 1 2066,United States,2016.0,,
EMR,Emerson Electric Company Common Stock,United States,,Capital Goods,Industrial Machinery/Components
ENB,Enbridge Inc Common Stock,Canada,,Energy,Oil & Gas Production
ENBA,Enbridge Inc 6.375% Fixed-to-Floating Rate Subordinated Notes Series 2018-B due 2078,Canada,2018.0,Energy,Oil & Gas Production
ENBL,Enable Midstream Partners LP Common Units representing limited partner interests,,2014.0,,
ENFN,Enfusion Inc. Class A Common Stock,,2021.0,Technology,Computer Software: Prepackaged Software
ENIA,Enel Americas S.A. American Depositary Shares,Chile,,Public Utilities,Electric Utilities: Central
ENIC,Enel Chile S.A. American Depositary Shares (Each representing 50 shares of Common Stock),,2016.0,Public Utilities,Electric Utilities: Central
ENJ,Entergy New Orleans LLC First Mortgage Bonds 5.0% Series due December 1 2052,United States,,Public Utilities,Power Generation
ENLC,EnLink Midstream LLC Common Units representing Limited Partner Interests,,,Public Utilities,Natural Gas Distribution
ENO,Entergy New Orleans LLC First Mortgage Bonds 5.50% Series due April 1 2066,United States,2016.0,,
ENPC,Executive Network Partnering Corporation Class A Common Stock,,2020.0,,
ENR,Energizer Holdings Inc. Common Stock,United States,2015.0,Basic Industries,Metal Fabrications
ENR^A,Energizer Holdings Inc. 7.50% Series A Mandatory Convertible Preferred Stock,United States,,,
ENS,EnerSys Common Stock,United States,2004.0,Consumer Non-Durables,Telecommunications Equipment
ENV,Envestnet Inc Common Stock,United States,2010.0,Technology,EDP Services
ENVA,Enova International Inc. Common Stock,United States,2014.0,Finance,Finance: Consumer Services
ENZ,Enzo Biochem Inc. Common Stock ($0.01 Par Value),United States,,Health Care,Medical Specialities
EOCW,Elliott Opportunity II Corp. Class A Ordinary Shares,,2021.0,,
EOD,Wells Fargo Global Dividend Opportunity Fund,United States,2007.0,Finance,Investment Managers
EOG,EOG Resources Inc. Common Stock,United States,,Energy,Oil & Gas Production
EOI,Eaton Vance Enhance Equity Income Fund Eaton Vance Enhanced Equity Income Fund Shares of Beneficial Interest,United States,2004.0,Consumer Services,Real Estate Investment Trusts
EOS,Eaton Vance Enhance Equity Income Fund II Common Stock,,2005.0,Finance,Trusts Except Educational Religious and Charitable
EOT,Eaton Vance Municipal Income Trust EATON VANCE NATIONAL MUNICIPAL OPPORTUNITIES TRUST,United States,2009.0,Finance,Trusts Except Educational Religious and Charitable
EP^C,El Paso Corporation Preferred Stock,United States,,,
EPAC,Enerpac Tool Group Corp. Common Stock,United States,,Capital Goods,Industrial Machinery/Components
EPAM,EPAM Systems Inc. Common Stock,United States,2012.0,Technology,EDP Services
EPC,Edgewell Personal Care Company Common Stock,,,Consumer Non-Durables,Package Goods/Cosmetics
EPD,Enterprise Products Partners L.P. Common Stock,United States,,Public Utilities,Natural Gas Distribution
EPR,EPR Properties Common Stock,United States,1997.0,Consumer Services,Real Estate Investment Trusts
EPR^C,EPR Properties 5.75% Series C Cumulative Convertible Preferred Shares,United States,,,
EPR^E,EPR Properties Series E Cumulative Conv Pfd Shs Ser E,United States,,,
EPR^G,EPR Properties 5.750% Series G Cumulative Redeemable Preferred Shares,United States,,,
EPRT,Essential Properties Realty Trust Inc. Common Stock,United States,2018.0,Consumer Services,Real Estate Investment Trusts
EPWR,Empowerment & Inclusion Capital I Corp. Class A Common Stock,,2021.0,,
EQC,Equity Commonwealth Common Shares of Beneficial Interest,United States,,Consumer Services,Real Estate Investment Trusts
EQC^D,Equity Commonwealth 6.50% Pfd Conv Shs Ser D,United States,,,
EQD,Equity Distribution Acquisition Corp. Class A Common Stock,United States,2020.0,,
EQH,Equitable Holdings Inc. Common Stock,United States,2018.0,,
EQH^A,Equitable Holdings Inc. Depositary Shares,United States,,,
EQH^C,Equitable Holdings Inc. Depositary Shares each representing a 1/1000th interest in a share of Fixed Rate Noncumulative Perpetual Preferred Stock Series C,United States,,,
EQHA,EQ Health Acquisition Corp. Class A Common Stock,,2021.0,,
EQNR,Equinor ASA,Norway,,Energy,Integrated oil Companies
EQR,Equity Residential Common Shares of Beneficial Interest,United States,,Consumer Services,Real Estate Investment Trusts
EQS,Equus Total Return Inc. Common Stock,United States,,Finance,Finance/Investors Services
EQT,EQT Corporation Common Stock,United States,,Energy,Oil & Gas Production
ERF,Enerplus Corporation Common Stock,Canada,,,
ERJ,Embraer S.A. Common Stock,Brazil,2000.0,Capital Goods,Aerospace
ERO,Ero Copper Corp. Common Shares,,2021.0,,
ES,Eversource Energy (D/B/A) Common Stock,United States,,Public Utilities,Electric Utilities: Central
ESE,ESCO Technologies Inc. Common Stock,United States,,Capital Goods,Telecommunications Equipment
ESGC,Eros STX Global Corporation A Ordinary Shares,,2013.0,Consumer Services,Movies/Entertainment
ESI,Element Solutions Inc. Common Stock,United States,2014.0,Basic Industries,Industrial Specialties
ESM,ESM Acquisition Corporation Class A Ordinary Shares,,2021.0,Finance,Business Services
ESMT,EngageSmart Inc. Common Stock,,2021.0,Technology,EDP Services
ESNT,Essent Group Ltd. Common Shares,,2013.0,Finance,Property-Casualty Insurers
ESRT,Empire State Realty Trust Inc. Class A Common Stock,United States,2013.0,Consumer Services,Real Estate Investment Trusts
ESS,Essex Property Trust Inc. Common Stock,United States,1994.0,Consumer Services,Real Estate Investment Trusts
ESTC,Elastic N.V. Ordinary Shares,United States,2018.0,Technology,Computer Software: Prepackaged Software
ESTE,Earthstone Energy Inc. Class A Common Stock,United States,,Energy,Oil & Gas Production
ET,Energy Transfer LP Common Units ,United States,,Public Utilities,Natural Gas Distribution
ET^C,Energy Transfer L.P. 7.375% Series C Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Unit,United States,,,
ET^D,Energy Transfer L.P. 7.625% Series D Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Unit,United States,,,
ET^E,Energy Transfer L.P. 7.600% Series E Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Unit,United States,,,
ETB,Eaton Vance Tax-Managed Buy-Write Income Fund Eaton Vance Tax-Managed Buy-Write Income Fund Common Shares of Beneficial Interest,United States,2005.0,Finance,Trusts Except Educational Religious and Charitable
ETD,Ethan Allen Interiors Inc. Common Stock,United States,,Consumer Durables,Home Furnishings
ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund Common Shares of Beneficial Interest,United States,2004.0,Finance,Investment Managers
ETI^,Entergy Texas Inc 5.375% Series A Preferred Stock Cumulative No Par Value,United States,,,
ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund Common Shares of Beneficial Interest,United States,2007.0,Finance,Finance Companies
ETN,Eaton Corporation PLC Ordinary Shares,Ireland,,Capital Goods,Industrial Machinery/Components
ETO,Eaton Vance Tax-Advantage Global Dividend Opp Common Stock,United States,2004.0,Finance,Investment Managers
ETR,Entergy Corporation Common Stock,United States,,Public Utilities,Electric Utilities: Central
ETRN,Equitrans Midstream Corporation Common Stock ,,2018.0,Energy,Oilfield Services/Equipment
ETV,Eaton Vance Corporation Eaton Vance Tax-Managed Buy-Write Opportunities Fund Common Shares of Beneficial Interest,United States,2005.0,Finance,Trusts Except Educational Religious and Charitable
ETW,Eaton Vance Corporation Eaton Vance Tax-Managed Global Buy-Write Opportunites Fund Common Shares of Beneficial Interest,United States,2005.0,Finance,Investment Managers
ETWO,E2open Parent Holdings Inc.Class A Common Stock,,2020.0,Technology,Computer Software: Prepackaged Software
ETX           ,Eaton Vance Municipal Income 2028 Term Trust Common Shares of Beneficial Interest,,2013.0,Finance,Finance Companies
ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund Common Shares of Beneficial Interest,United States,2006.0,Finance,Finance Companies
EURN,Euronav NV Ordinary Shares,,2015.0,Transportation,Marine Transportation
EVA,Enviva Partners LP Common units representing limited partner interests,United States,2015.0,,
EVC,Entravision Communications Corporation Common Stock,United States,2000.0,Consumer Services,Broadcasting
EVF,Eaton Vance Senior Income Trust Common Stock,United States,1998.0,Finance,Trusts Except Educational Religious and Charitable
EVG,Eaton Vance Short Diversified Income Fund Eaton Vance Short Duration Diversified Income Fund Common Shares of Beneficial Interest,United States,2005.0,Finance,Investment Managers
EVH,Evolent Health Inc Class A Common Stock,United States,2015.0,Health Care,Managed Health Care
EVN,Eaton Vance Municipal Income Trust Common Stock,United States,1999.0,Finance,Investment Managers
EVR,Evercore Inc. Class A Common Stock,United States,2006.0,Finance,Investment Managers
EVRG,Evergy Inc. Common Stock,,2018.0,Public Utilities,Power Generation
EVRI,Everi Holdings Inc. Common Stock,United States,,Consumer Services,Recreational Products/Toys
EVT,Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,United States,2003.0,Finance,Finance Companies
EVTC,Evertec Inc. Common Stock,Puerto Rico,2013.0,Technology,EDP Services
EW,Edwards Lifesciences Corporation Common Stock,United States,,Health Care,Industrial Specialties
EXD,Eaton Vance Tax-Managed Buy-Write Strategy Fund Common Shares of Beneficial Interest,United States,2010.0,Finance,Trusts Except Educational Religious and Charitable
EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund Eaton Vance Tax-Managed Global Diversified Equity Income Fund Common Shares of Beneficial Interest,United States,2007.0,Finance,Finance Companies
EXK,Endeavour Silver Corporation Ordinary Shares (Canada),Canada,,,
